store_id,total_coke_units,distinct_coke_skus,total_rewards_units,distinct_rewards_skus,total_non_rewards_units,cohort
c3354f98-b213-40ff-854e-04da8a7119d1,71,27,7,5,64,rewards-eligible
c372c696-ce7c-4564-9588-021c00c27d98,15,12,3,3,12,rewards-eligible
c388fcfe-69a7-4add-8414-8ef30cf1a439,193,71,34,13,159,rewards-eligible
c38d01f2-6a87-44c7-898b-5e8d39e6f32e,191,26,30,4,161,rewards-eligible
c3a88d38-f376-4fde-900b-e14c7c686c20,18,13,0,0,18,coca-cola-only
c3afccbe-f6e8-4355-8fec-4bbc23047050,156,51,20,11,136,rewards-eligible
c3bc6dd6-27da-4e90-9a72-807ac81f35b8,32,6,0,0,32,coca-cola-only
c3c098d9-d500-46d4-b806-e7f34c2b8668,275,66,44,12,231,rewards-eligible
c3d1f03e-35ee-43b3-8d87-6dc43e099510,12,4,0,0,12,coca-cola-only
c3d72c13-dd68-411f-be3e-92d50e27fe10,130,56,21,10,109,rewards-eligible
c3dc067f-809d-40de-b166-db97c8b9457a,41,25,6,4,35,rewards-eligible
c3de1f79-689e-40c8-a8c0-3cc21da34f75,170,47,11,9,159,rewards-eligible
c3e13730-71e7-4fba-b328-e9e44426bf85,79,10,2,2,77,rewards-eligible
c3e2eb84-4cb3-4564-a9d1-6f352faa1f4f,12,10,1,1,11,rewards-eligible
c3ebe5a7-9b92-4bde-b523-30d751e6674a,87,24,13,5,74,rewards-eligible
c40c015a-b980-4ca3-986e-c6963a1e4ddd,29,9,3,2,26,rewards-eligible
c45779c1-0854-4108-b41b-e4cc789c8fcd,45,26,2,2,43,rewards-eligible
c477f963-5144-41bb-9819-39482184f304,43,22,8,7,35,rewards-eligible
c47c3395-6dd6-4a28-9cd0-259bb09d5a7f,6,2,0,0,6,coca-cola-only
c4a6878e-0261-4141-b7ed-84cf88cc9ef0,7,7,0,0,7,coca-cola-only
c4a6d1f0-9f45-4ad5-8cf2-9dbcf2c72375,109,18,14,4,95,rewards-eligible
c4aa9149-7445-4800-ba21-6507d37035f4,268,68,52,14,216,rewards-eligible
c4b31d70-477e-40e3-b296-1a519d3ed401,84,31,6,4,78,rewards-eligible
c4be73cc-2bf5-479e-8b20-d0c4759f5376,21,11,2,1,19,rewards-eligible
c4bfcdaa-f0a8-4b10-ad12-756695e63724,29,12,5,3,24,rewards-eligible
c4c09a7d-0494-4057-80c9-be33ce483615,304,58,46,12,258,rewards-eligible
c4c39226-73ca-4c38-9d0d-047115bb7835,4,3,0,0,4,coca-cola-only
c4c587e8-54dc-4901-a535-e2004ac15077,88,30,13,3,75,rewards-eligible
c4ef886e-8e8f-44f1-bcbd-5c4ab5dbd32e,158,26,29,5,129,rewards-eligible
c4f3ddd0-827c-44c5-a71d-6ceca590fefe,45,28,6,5,39,rewards-eligible
c50a0733-87db-4f2f-8f36-52f7934218ba,10,4,0,0,10,coca-cola-only
c5284d16-e7b0-45c2-ac77-9076438fed7a,174,45,17,6,157,rewards-eligible
c5385a21-7be3-4ef6-9e01-ca113f5431fd,148,37,10,8,138,rewards-eligible
c538853c-2828-45ba-9d9d-4da6fba839d9,3,2,0,0,3,coca-cola-only
c53c7e98-bb4a-4f27-9fac-85aa5a6107c6,184,42,23,7,161,rewards-eligible
c5728f16-4fba-40f5-a644-ac6b5052f55d,289,42,40,9,249,rewards-eligible
c596c49f-4ab3-4852-837e-40df19bdefd5,234,51,29,13,205,rewards-eligible
c59d633e-4d76-4cbf-8ea8-9e65c4d44000,204,59,45,11,159,rewards-eligible
c5b3bf5b-f0f7-42a6-bc0a-daba1fbb7d55,30,17,5,3,25,rewards-eligible
c5b9d7cb-836f-47dc-85c4-f5b2b61e016c,5,4,0,0,5,coca-cola-only
c5bcf89a-cb4e-4678-b747-a7fb0abd6163,10,7,0,0,10,coca-cola-only
c5c207bc-d90b-4eba-bb65-713b4f3c83a8,66,47,6,4,60,rewards-eligible
c5df26e9-f404-4e84-bed6-5fbc6ae0732f,71,38,14,9,57,rewards-eligible
c5ebe17a-d67b-4668-89b4-722a4024649a,17,12,7,4,10,rewards-eligible
c5ef0ecc-62be-4138-b24a-000b4864b3ba,2,2,0,0,2,coca-cola-only
c60d6d5f-0292-4225-b9f2-c8bbcf6d133c,115,60,21,13,94,rewards-eligible
c628c455-e2bc-45af-bc52-a7714a083959,29,11,6,2,23,rewards-eligible
c63061f7-20c0-4e93-ab42-4066702b708d,53,24,11,2,42,rewards-eligible
c642f603-c75c-43e6-8633-ca931ce5e46f,104,62,20,12,84,rewards-eligible
c649c060-6e73-4afe-8a98-3e1c03815501,86,24,18,4,68,rewards-eligible
c6552c3e-e329-4f7f-ba2c-7d4a1fc0a6c3,128,36,32,7,96,rewards-eligible
c66f907d-f9a7-4c7e-8a0a-73038665354b,79,42,18,5,61,rewards-eligible
c66ff3b5-780f-4a6f-a02b-352df7f0069b,1,1,0,0,1,coca-cola-only
c682b229-7e7b-4941-99f3-e9dfabac6cee,71,5,0,0,71,coca-cola-only
c6abadd3-a646-4a7b-afd5-d0c37e95226b,13,11,5,4,8,rewards-eligible
c6ad5d1a-1373-4f31-aa0e-258d43c3693c,222,72,37,13,185,rewards-eligible
c6e31ec9-6df9-40d3-89d2-976bd884f680,112,36,6,4,106,rewards-eligible
c6e41205-284a-4381-b785-e388d7805e12,3,2,2,1,1,rewards-eligible
c725c6b8-67e1-4290-ad70-93060f533c4f,535,95,63,17,472,rewards-eligible
c744d358-092a-4ebe-9b1e-71ecf4214a71,7,7,3,3,4,rewards-eligible
c7459d17-ec42-4ad3-8127-5200e1e8b77c,40,12,9,2,31,rewards-eligible
c768c8b4-eccc-49e8-a4a8-ef963ab3fd16,13,11,0,0,13,coca-cola-only
c769f5f3-4605-4f14-bbc8-151f160b8c3f,30,15,3,2,27,rewards-eligible
c76e0869-e7d6-493f-962a-ba3472ff6312,489,35,123,8,366,rewards-eligible
c77e2830-318e-4175-9eb7-ec86f9f52a99,7,5,0,0,7,coca-cola-only
c78f9e0e-118e-49bf-89e8-25657c4dcfdf,1,1,0,0,1,coca-cola-only
c7b62e05-a04f-4e3b-8458-eeb74fefb72e,370,68,61,14,309,rewards-eligible
c7bc878e-d376-4fbe-ac98-e8786c54d65a,53,23,10,2,43,rewards-eligible
c7db8966-6ae6-4426-818c-ef8861f6f2e0,4,4,0,0,4,coca-cola-only
c80947f8-ed3f-4f11-9794-d7fa0debdda3,81,38,11,5,70,rewards-eligible
c80a7987-dab1-4692-8dc8-bee863893d50,30,20,5,4,25,rewards-eligible
c8171191-625e-442e-a4a8-1db331dc6034,25,16,7,3,18,rewards-eligible
c818fdf8-6084-4d13-b9fd-64e5a867addd,3,2,0,0,3,coca-cola-only
c8584286-ab4e-4936-aa17-b74d39937b86,74,32,8,4,66,rewards-eligible
c8624799-a111-412d-85fe-d4e9c62a151f,274,54,22,8,252,rewards-eligible
c8a332f0-45f9-4071-a2f1-8f5afeb82ff3,17,8,0,0,17,coca-cola-only
c8a33e84-abb5-4cf7-b655-70a118a8a583,112,46,21,11,91,rewards-eligible
c8a64bfa-5ef9-49f4-a5a3-448dad94947f,3,3,0,0,3,coca-cola-only
c8ac60f3-8aa1-42f5-be26-f1a82a9ffa76,223,18,24,4,199,rewards-eligible
c8bc755f-7ce6-4885-bba6-fc49db4dce45,35,18,3,3,32,rewards-eligible
c8bd8208-018a-4823-84dd-a0d2987402bf,34,7,0,0,34,coca-cola-only
c8bdaba3-81e0-43f8-8585-cd3da40b05c9,18,11,2,2,16,rewards-eligible
c8c81b87-b962-4fca-95b9-a5fae39df7f3,512,57,139,12,373,rewards-eligible
c8d1cfff-7413-42a8-8e9a-46b3983b47db,120,23,22,6,98,rewards-eligible
c8f109e4-fcfc-4731-b28f-907b89d10cf5,29,12,3,2,26,rewards-eligible
c901a076-0758-4594-a815-6a5f1c2dbd97,102,14,0,0,102,coca-cola-only
c90b79ea-b7aa-4d29-9537-395ec6b84fce,81,28,26,10,55,rewards-eligible
c94bacb6-9758-4622-b27a-d19b13d79f1e,71,20,9,3,62,rewards-eligible
c951b331-d929-49d1-bf94-23d1fc0ffba9,91,50,25,11,66,rewards-eligible
c9535b90-15ea-46b9-a71f-fa6ca96524ab,23,13,13,5,10,rewards-eligible
c9536ca7-4c32-4f98-b738-e882b60d1654,215,30,4,4,211,rewards-eligible
c95ea03a-5313-4f4d-aecb-762d79ca0fb5,13,7,2,1,11,rewards-eligible
c95fb47f-5062-4278-8946-d9c11d434601,22,14,7,4,15,rewards-eligible
c969da8c-adf4-4f2d-99f8-2a800745022c,78,21,10,6,68,rewards-eligible
c96aeed5-b7b9-42a2-890a-287d505dc9cb,5,5,0,0,5,coca-cola-only
c96dea01-fa3b-4aa9-8b7c-00f9d702903f,127,31,14,5,113,rewards-eligible
c9a81036-5b56-4223-aff9-713f13b50915,63,18,15,6,48,rewards-eligible
c9ab638d-f64b-4400-a797-128900f0dc13,72,22,4,4,68,rewards-eligible
c9bf9776-7e9f-40ff-bf6e-18df53d45d1b,428,62,92,13,336,rewards-eligible
c9c23e32-f440-4e0b-be5a-4ad154d6085b,116,45,34,13,82,rewards-eligible
c9e6fc55-729f-4bba-91c5-dc3bb919bb88,19,11,1,1,18,rewards-eligible
c9f3e211-2d54-42c2-973a-36ab61391428,25,15,6,4,19,rewards-eligible
c9fc28e0-fc83-4960-8103-d0e50da84f48,21,8,1,1,20,rewards-eligible
ca06ae43-72bc-4130-9c06-51287d9116b7,269,10,0,0,269,coca-cola-only
ca16357b-eb27-4275-a3d7-6a3231179024,20,17,6,5,14,rewards-eligible
ca170d0d-7a0f-44b2-ac34-d2297abd8f36,215,61,36,13,179,rewards-eligible
ca272be0-3bf6-48c8-966c-e2071a76b8a8,143,58,29,11,114,rewards-eligible
ca387ae2-b8bb-40a7-9247-57be093678cb,69,26,12,6,57,rewards-eligible
ca3e4164-99cb-4b10-bbf5-f1e289663d66,55,6,0,0,55,coca-cola-only
ca46df0b-e9f9-4f39-85df-7a608b8696a6,72,39,8,5,64,rewards-eligible
ca56b1fb-9f89-4043-be9a-6e5c31e84bae,130,71,19,10,111,rewards-eligible
ca6ae956-a375-4aaa-9b11-793ef20ace84,272,26,12,1,260,rewards-eligible
ca862070-857f-4558-9474-9faeccab86f6,86,54,17,12,69,rewards-eligible
caabd7cf-ee56-4ebb-ba90-7d384113e115,1,1,0,0,1,coca-cola-only
cac3e66a-ae62-44e0-a209-977dd14cdaf6,43,13,0,0,43,coca-cola-only
cae2e171-188f-4884-b0bf-9ec37014f591,10,9,3,3,7,rewards-eligible
caf8b906-15df-4367-8e7a-6f9a3850122c,58,32,9,6,49,rewards-eligible
caf9ecc3-fbd8-4055-ba62-000d25dbcd8d,192,70,26,11,166,rewards-eligible
cb054244-e228-443c-8e5a-c77a0c33787a,7,5,0,0,7,coca-cola-only
cb151459-438e-4282-b140-8d516ce5fad4,2,2,0,0,2,coca-cola-only
cb19583c-aa55-46c9-8620-c3f695a26b07,396,86,45,12,351,rewards-eligible
cb1c28d2-c4ce-4685-8a37-3fd7aa9b137b,518,96,136,21,382,rewards-eligible
cb1e2bc1-49ef-46b5-b008-871cf0103f97,10,3,6,1,4,rewards-eligible
cb2e1a15-c797-424f-83b1-a1a828b84a5e,7,6,1,1,6,rewards-eligible
cb30b1ab-ac35-4a05-adeb-ab3fdbc88d85,54,20,10,4,44,rewards-eligible
cb466b9a-c406-4942-8f7d-f2c78b5da830,72,30,17,8,55,rewards-eligible
cb76baf0-03af-49d1-ad02-4dd63727a04d,147,25,15,3,132,rewards-eligible
cb7aff12-e83f-480a-b16b-4bfe749f1e58,2,2,1,1,1,rewards-eligible
cb84d0d8-0a45-40e7-ac4e-fda9d0d11c19,8,3,0,0,8,coca-cola-only
cb8c4139-ed67-469e-99ff-f1a129768bcd,42,17,8,3,34,rewards-eligible
cb96c7c9-4ec2-45ee-9386-36f3259e33e0,204,66,40,12,164,rewards-eligible
cbc124b1-92ee-45fe-a739-d4b5bf82223f,129,53,41,11,88,rewards-eligible
cbc12898-6eac-4281-b665-bc61951b7970,74,57,21,13,53,rewards-eligible
cc0e72a9-e201-423f-9d61-0b6c311bcc5b,17,14,7,6,10,rewards-eligible
cc22bc97-4880-4ab0-8984-4e5fa5b63fef,1,1,0,0,1,coca-cola-only
cc334ff4-e6fb-4757-9a8f-57a860c66e0e,4,3,0,0,4,coca-cola-only
cc423e55-82d4-4a10-a268-57a08f36a3b8,195,40,24,6,171,rewards-eligible
cc5f7118-efcf-4f27-a2c7-26d4d119bf2e,15,5,0,0,15,coca-cola-only
cc7ac75f-d84a-4c24-8d18-844b33e1f384,9,3,0,0,9,coca-cola-only
cc8f49fa-e83f-4ffa-9f13-6e8c21dab3ec,318,73,84,16,234,rewards-eligible
cca6382f-4519-4efa-8103-020b00f95e06,201,31,24,10,177,rewards-eligible
cca85e35-6a41-4522-941a-f5dd3dc84ab3,1,1,0,0,1,coca-cola-only
ccc3cb46-293a-4bd8-abb5-52b2dc0c2365,20,9,5,4,15,rewards-eligible
cced10d0-4205-4b8e-9650-2f6f5b0d5b4e,12,3,0,0,12,coca-cola-only
ccff55c1-8646-4933-a474-1b465140c939,122,45,25,12,97,rewards-eligible
cd005ee5-7b65-4544-8eb6-9c83e78b1045,28,13,2,1,26,rewards-eligible
cd02df2d-80a0-4175-85bd-76dc11f05118,6,6,3,3,3,rewards-eligible
cd218f70-4d68-4317-bcd0-331359b0fcf9,32,13,1,1,31,rewards-eligible
cd29f4ff-f787-4a6e-8c3c-7130eedb58cb,61,17,0,0,61,coca-cola-only
cd3b4b55-c00f-4254-9d02-5478b545e990,210,39,19,8,191,rewards-eligible
cd553f4e-d8d0-42dd-bfb8-cda1599a5466,68,22,17,4,51,rewards-eligible
cd5a1393-ed59-438e-9fb0-aa2a10d649fb,268,45,44,11,224,rewards-eligible
cd65cdf0-82f9-4f1c-9334-274ed30be592,27,10,3,2,24,rewards-eligible
cd66580d-1125-4f8d-8fa3-3bdea5841089,79,16,0,0,79,coca-cola-only
cd6dd74e-7cd9-4f93-88b9-2171bdc1cee7,1,1,0,0,1,coca-cola-only
cd75fdc1-9fef-4734-919c-fcb7b95834a8,11,2,0,0,11,coca-cola-only
cd7d24a4-1f8a-4d7c-b1b8-a090f4c7459c,55,18,28,5,27,rewards-eligible
cd83a0d5-f4a8-47f6-bb36-63de7d7c2636,4,3,0,0,4,coca-cola-only
cdbbf5e8-89d6-45e7-b950-765a38dc1f42,16,16,0,0,16,coca-cola-only
cdc6b356-0c09-45d6-9c3b-b1b63298b2ba,6,6,0,0,6,coca-cola-only
cdca1766-cb28-4396-87a5-4fe7b6660356,60,23,11,6,49,rewards-eligible
cdcb5625-5cb2-4ea2-9acb-50a386caeabe,1,1,0,0,1,coca-cola-only
cdd618ff-f955-4ccd-99c0-a27aa7bdb26a,160,30,50,7,110,rewards-eligible
cde40d6f-f3d9-4792-8739-fe161c480ab8,404,51,52,14,352,rewards-eligible
cde9ebc7-08d9-48c1-b043-fa63ecfdfc5e,34,21,5,5,29,rewards-eligible
ce171171-4dd8-4a00-b9bf-29f526932992,44,12,0,0,44,coca-cola-only
ce1a7f71-d133-460f-b1e8-95689b564a98,287,65,35,13,252,rewards-eligible
ce1ef02a-35af-4c09-8329-924bae85340f,36,4,0,0,36,coca-cola-only
ce25e685-785d-4298-9e5d-b844ac3894e9,206,50,16,8,190,rewards-eligible
ce50c15b-e4d4-4b8c-9dca-9613866758a0,145,30,16,3,129,rewards-eligible
ce560e95-69ac-4ab6-a1bd-80fa2692b2bc,45,11,0,0,45,coca-cola-only
ce587eb5-0e05-4402-8416-c5005eb3e3a3,40,21,7,5,33,rewards-eligible
ce60a2ef-45a0-4b44-8a66-83424c2da3e5,133,20,35,4,98,rewards-eligible
ce6dfc5d-d3c6-42f0-bf5e-9d2410798baf,26,9,10,4,16,rewards-eligible
ce72bfff-e18e-4041-ac8b-1edc56edcc85,75,37,11,9,64,rewards-eligible
ceac160d-3227-47e5-a6e5-5249498718c4,59,35,7,7,52,rewards-eligible
ceef7e45-9c15-49c4-87a8-3982d7cf4288,617,70,81,12,536,rewards-eligible
cef22859-f0c8-46ba-a995-11670e43ad15,2,2,0,0,2,coca-cola-only
cefc770e-5240-46c1-8248-c88ac8e6feb7,20,9,0,0,20,coca-cola-only
cf0cd9ae-e733-4ba3-8ab9-ca189bbd7aad,42,25,2,2,40,rewards-eligible
cf198f38-83fa-4c08-93d6-62f43ee60ad6,108,24,35,6,73,rewards-eligible
cf441734-1951-474a-a8a0-19363669ad05,54,14,15,2,39,rewards-eligible
cf4a7b64-3dfe-403f-8db1-1a215c6b06aa,296,76,68,12,228,rewards-eligible
cf5110cc-2680-4784-98e6-d1ce4e4e18fd,8,5,0,0,8,coca-cola-only
cf61c980-654a-414d-99f6-048da8648c69,140,37,10,8,130,rewards-eligible
cf686d37-a67b-41e3-9e4e-3c704ffee35a,2,2,0,0,2,coca-cola-only
cf7660ea-c469-4bc2-b752-e25a11fa8fb4,18,14,1,1,17,rewards-eligible
cfc7c9e5-7a66-4c00-b514-d7a5834e27cf,86,20,0,0,86,coca-cola-only
d00680e3-26ea-4136-8a0e-d753477a3b98,67,32,8,7,59,rewards-eligible
d039a793-e845-48e9-8571-f43f905f5aa6,1,1,0,0,1,coca-cola-only
d043d6a8-5031-4e60-9d6c-375480ebef44,87,36,12,11,75,rewards-eligible
d04e7ae1-d66a-4b0a-8241-f8e7f40fb8c9,10,9,0,0,10,coca-cola-only
d0733f14-e961-4f36-a617-875968322336,7,7,2,2,5,rewards-eligible
d0847ba1-d1db-4b5d-8131-811c53b51efb,60,39,17,10,43,rewards-eligible
d08af683-74b0-424d-89aa-7754e2351274,51,1,0,0,51,coca-cola-only
d09f8097-3366-4769-8b4d-9314ec1b1ef4,14,3,0,0,14,coca-cola-only
d0b78a7b-6bd7-49e0-b387-b39cd40234cd,207,9,0,0,207,coca-cola-only
d0c4bf33-ef05-4644-abd7-6ce9a68f6d8a,11,9,4,4,7,rewards-eligible
d0ddce28-cb67-4807-a2a8-fd7729589a54,265,56,43,11,222,rewards-eligible
d0df5a52-28ce-4c6f-8a48-8f75354b4052,49,30,17,12,32,rewards-eligible
d0e2ce17-9b35-40ae-a6b4-12b579cb9d03,51,32,8,6,43,rewards-eligible
d10a810c-08f5-4a5e-92f6-d39660303634,308,45,51,9,257,rewards-eligible
d10bac1c-4fb0-4a0e-a685-3de50602e70d,24,16,7,6,17,rewards-eligible
d11b3126-1dd1-4d59-879b-d82a0d1446b1,142,47,31,12,111,rewards-eligible
d11c252a-d382-4f91-bd3f-c333ae513ca5,104,38,23,14,81,rewards-eligible
d137ba93-45a7-4e90-91c5-3e894f4fe4a3,409,105,45,19,364,rewards-eligible
d139a9a7-b45a-437b-bd23-a88a8358f619,33,10,8,3,25,rewards-eligible
d1958ffb-ed9f-4ffd-9f43-9c56d425543d,166,36,19,6,147,rewards-eligible
d1a60aef-1b52-4741-9514-705704495219,28,12,0,0,28,coca-cola-only
d1cb4c90-2876-440d-89c0-24cab7c42f75,10,3,0,0,10,coca-cola-only
d1cd6697-7ae3-4094-81ba-c311237c6058,56,15,34,4,22,rewards-eligible
d1f407f3-a25a-4bfe-8543-fcac21c79b0b,21,12,7,5,14,rewards-eligible
d1fcf5ff-247c-4d70-b63c-805ad6ba273c,77,28,4,2,73,rewards-eligible
d207c493-77e2-4759-92eb-226c4404f08f,11,7,3,2,8,rewards-eligible
d20feef7-3086-4952-9f8c-7ec6d6b0db03,289,42,40,9,249,rewards-eligible
d215801c-f342-4a7a-8e59-cd424193e8d2,20,18,3,3,17,rewards-eligible
d2187f98-9c33-4453-b39d-8abaf399e8cb,2,2,0,0,2,coca-cola-only
d223629c-ebd9-4082-b22e-f1fda48f627f,3,2,0,0,3,coca-cola-only
d2409dd5-d0f3-47e1-b724-302d0d6394f0,72,11,0,0,72,coca-cola-only
d25b857e-8651-423f-ba24-cb2371bed0bc,323,94,63,15,260,rewards-eligible
d2689933-f7f4-44ca-868a-a5ac35b56e4c,89,38,16,6,73,rewards-eligible
d268d664-1242-4548-b0e3-28de997c65e8,40,31,9,9,31,rewards-eligible
d29378e5-8f30-4d68-9999-803955c9e339,96,17,2,1,94,rewards-eligible
d2978032-dca8-45fd-bfa5-04fdc86cfaa8,23,14,4,2,19,rewards-eligible
d29f14e1-c14d-47cd-a95e-f7dcddd8348e,42,7,26,2,16,rewards-eligible
d2bb36bd-8346-40d8-ba4d-ea0be409d7ff,29,19,5,4,24,rewards-eligible
d2c1404d-afcf-4807-a20f-c13f9cfbbb0e,69,34,10,6,59,rewards-eligible
d2c142bb-7fdf-4011-b025-b33a38ee5011,13,5,0,0,13,coca-cola-only
d2c4edac-2383-4a57-8eba-59d864d71ef2,35,16,3,3,32,rewards-eligible
d2c8719f-ff3e-4b6a-afe4-523d6da499f6,104,34,4,2,100,rewards-eligible
d2fd6c47-0b13-44bf-a0bd-5c88f8fc14a5,12,3,0,0,12,coca-cola-only
d3002c17-17ab-4a76-98d2-aaaafc9b29dd,38,23,10,6,28,rewards-eligible
d3085697-4851-4656-aced-835e6705ecaf,168,59,32,10,136,rewards-eligible
d30c4ee1-f699-481d-ba90-f313f67bca9d,220,31,58,5,162,rewards-eligible
d34388d1-d34c-4023-b0b6-c7727d67df80,129,16,2,2,127,rewards-eligible
d3792880-ff1c-4302-bc90-87649d5f5a9d,14,9,1,1,13,rewards-eligible
d382be7c-dd77-4005-9037-8bb11d84296d,138,42,40,8,98,rewards-eligible
d3b38ea6-8993-44f4-9409-c20d62848181,14,11,1,1,13,rewards-eligible
d3b91126-9164-43e0-8d49-1c0877a6ba47,137,36,30,8,107,rewards-eligible
d3b9bca8-c94a-4cfd-8e81-70c328fb476b,10,8,0,0,10,coca-cola-only
d3c126a9-f104-416c-afac-72c8e956fce0,10,10,2,2,8,rewards-eligible
d40186ae-c771-4afe-93ca-73705c524101,32,4,0,0,32,coca-cola-only
d40faefe-14b5-445b-8ecf-35dcf37c8292,9,7,2,1,7,rewards-eligible
d422fb39-ab2f-4e32-b86d-4c7a027f0888,26,9,5,2,21,rewards-eligible
d425e5c1-f0a8-4a4e-ab38-7e8a2fd75b31,53,16,16,4,37,rewards-eligible
d46286db-586f-426b-b8e4-4676a9b0b071,16,10,2,2,14,rewards-eligible
d4720b16-118d-4d46-b986-e834d74f0074,1,1,0,0,1,coca-cola-only
d490c156-ae54-4f48-9920-3d095d297b94,36,19,1,1,35,rewards-eligible
d4bca157-289a-4c5d-b06f-a348eb2c20bf,2,1,0,0,2,coca-cola-only
d4ca756b-6db9-4328-92c4-aea43797eda8,16,5,0,0,16,coca-cola-only
d4f1afb7-0cc9-4339-81d9-e36ff47eeaee,29,13,0,0,29,coca-cola-only
d4fe4067-d118-4185-b9f0-2e4a939514d4,142,45,25,8,117,rewards-eligible
d5096408-64c8-4239-bdb4-1f4cb3960a0f,9,7,2,2,7,rewards-eligible
d50baa1b-ea39-468a-8e60-a29879e899a1,339,90,32,11,307,rewards-eligible
d5129439-0514-4551-a88a-c9cf479848a8,95,28,10,5,85,rewards-eligible
d5143b0c-64eb-4450-b5f3-0bb1b9983c49,73,27,8,5,65,rewards-eligible
d544e4e4-b19c-41c8-a949-0c5ef9448145,68,20,10,5,58,rewards-eligible
d5491a8e-4e26-4cf2-9e01-42e39524144a,21,3,0,0,21,coca-cola-only
d5651c27-af35-4645-867c-ab4559742a82,42,11,12,3,30,rewards-eligible
d56cfcab-ee80-4071-8f14-c503a5ab38be,7,2,7,2,0,rewards-eligible
d5c994bb-58a9-4339-8755-68532d35b94c,375,83,49,13,326,rewards-eligible
d5cf5d1a-5679-4d20-b420-3f88e1e561a1,199,66,60,12,139,rewards-eligible
d5f6ae9d-5e1e-4706-ae8e-6ed712951f5f,91,34,8,6,83,rewards-eligible
d61a331a-a7ef-43a6-8bf0-9c3b675fa007,175,37,0,0,175,coca-cola-only
d627adfc-f8d5-455a-b2e3-4e3e0e85b642,16,4,0,0,16,coca-cola-only
d6289fa3-58e5-4326-b548-6d88cf86c109,44,28,6,6,38,rewards-eligible
d63239b3-dfb0-4a32-a866-e8199ea716b5,211,41,38,8,173,rewards-eligible
d633a468-aad8-48c6-9b6e-0f5e9426448d,36,18,0,0,36,coca-cola-only
d63e7085-31ff-4730-8f14-0a5693732f5f,51,11,6,3,45,rewards-eligible
d64a1459-adf2-4b3f-9ba1-8bfd266f17bf,1,1,0,0,1,coca-cola-only
d660bef7-d614-4a88-93df-31e5c5bb0c16,97,46,17,9,80,rewards-eligible
d673e8c6-badc-431c-a8f5-6bb8810a15a9,330,63,48,15,282,rewards-eligible
d6a22dce-eb64-4f7e-b819-72174d691f94,58,15,1,1,57,rewards-eligible
d6abe505-b4fa-48a6-86ca-6a8e35cd9136,521,99,120,19,401,rewards-eligible
d6acb1e6-795d-4875-807e-9daf15bd8725,3,1,0,0,3,coca-cola-only
d6cd09a6-f524-453c-aa6b-94b8d9af1536,134,47,24,6,110,rewards-eligible
d6e62e51-f2f8-43f5-aafa-4ed8c98af8fe,211,52,50,12,161,rewards-eligible
d6f364ac-b43c-48bd-8205-9df967b81147,317,111,30,14,287,rewards-eligible
d6f7d0ac-7d56-4abf-99c3-ebe73bef5095,179,73,24,11,155,rewards-eligible
d6f7f475-f6da-446d-b1ce-d1eb6a866006,3,3,0,0,3,coca-cola-only
d700809e-0617-4c1c-8dfc-d53009038d43,227,41,19,6,208,rewards-eligible
d73f4d4a-975a-41d8-86be-2f001f847674,66,11,1,1,65,rewards-eligible
d7519879-f5dc-49d4-8840-13444a853282,119,39,28,13,91,rewards-eligible
d765d41b-02bc-48a7-94ef-36bff5666ba4,236,19,16,3,220,rewards-eligible
d78e1106-1acb-4c46-b34d-4a17f50734e9,24,17,4,1,20,rewards-eligible
d7bda724-af39-4ef3-b759-8d279ca024b3,3,2,0,0,3,coca-cola-only
d7c5fc72-8c46-458b-bee9-c520a28cd7e3,25,20,4,4,21,rewards-eligible
d7d9d103-f4d8-4baa-ac44-daa0572aeaf8,133,27,7,5,126,rewards-eligible
d7df683f-12f9-4b96-a939-586227ac85bf,17,17,2,2,15,rewards-eligible
d7e58233-2add-48a6-8106-af87855f421f,331,89,40,16,291,rewards-eligible
d7f12f51-1f75-4c87-9684-d0074677dbf7,43,36,8,6,35,rewards-eligible
d7f71c68-ca90-48b8-89ad-4a78602a72f8,3,3,0,0,3,coca-cola-only
d809ab03-ba87-4027-93b1-2b0faab8f661,67,37,13,10,54,rewards-eligible
d818814c-e969-4127-a8a7-0ffdd44c26bb,3,1,0,0,3,coca-cola-only
d829f0b0-b4d2-434a-b66f-15809c8a4c45,85,27,7,5,78,rewards-eligible
d8303a10-fdb6-48b3-9d6c-4bba363691ee,218,76,31,14,187,rewards-eligible
d84ba9bc-d05c-4ed9-888c-6e25097ef2d5,263,73,35,12,228,rewards-eligible
d84bb723-e724-4f78-bcea-6d9dfde5efa9,153,51,29,10,124,rewards-eligible
d85c7bf6-c077-472a-a227-3c3277a1a3fd,71,12,0,0,71,coca-cola-only
d8820855-1b3b-4a55-af5d-93caa6838798,8,4,0,0,8,coca-cola-only
d8af1fca-2538-4b9f-8623-c33527e0053a,1,1,1,1,0,rewards-eligible
d8b708ad-cfd7-4709-989c-848dd2dbf80d,94,19,25,3,69,rewards-eligible
d8bfafcc-b362-456e-8f77-16cb57f6a0e4,217,52,54,13,163,rewards-eligible
d8d76a2f-5091-469f-af5f-91461b8454e0,2,1,0,0,2,coca-cola-only
d8dc23ae-55fb-4de6-9a16-8cad9651880d,215,40,40,9,175,rewards-eligible
d8dd19e8-38cd-4e30-91d2-2e47524a1893,305,78,87,16,218,rewards-eligible
d8df68d6-5b08-4629-b838-d62695713f6f,42,18,0,0,42,coca-cola-only
